Index,Name,Form,Pokemon Number,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Original Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Prod (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Prod (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Prod (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
4097,Pikachu,Normal,25,♂,255,50,15,10,9,75.6,10.0,10.0,Thunder Shock,Discharge,,"2021-11-15 08:13","2021-11-15 08:13",10/23/2021,6.34kg,0.42m,0,0,0,1000,13.53%,3542,92.50%,62500,113,Raichu,Normal,0,89.50%,431,93.57%,510000,336,Raichu,Normal,0,29.96%,2869,90.60%,32500,36,Pikachu,Normal,0,
4098,Chinchou,,170,♀,598,114,11,10,11,71.1,20.0,20.0,Spark,Thunderbolt,,"2021-11-15 08:12","2021-11-15 08:12",11/14/2021,14.31kg,0.55m,0,0,0,2500,25.62%,3047,93.43%,39000,84,Lanturn,,0,86.28%,563,93.11%,475000,298,Lanturn,,0,,,,,,,,,
4099,Slugma,,218,♂,100,38,0,7,11,40.0,5.0,5.0,Rock Throw,Flame Charge,,"2021-11-15 08:12","2021-11-15 08:12",11/14/2021,43.96kg,0.83m,0,0,0,600,96.02%,164,98.01%,277600,346,Magcargo,,0,29.35%,2894,84.71%,517600,346,Magcargo,,0,95.63%,180,96.88%,63100,67,Slugma,,0,
4100,Vulpix,Normal,37,♀,354,65,10,14,11,77.8,15.0,15.0,Ember,Body Slam,,"2021-11-15 08:12","2021-11-15 08:12",11/14/2021,8.47kg,0.47m,0,0,0,1900,25.40%,3056,93.66%,41900,89,Ninetales,Normal,0,94.38%,231,97.59%,496400,318,Ninetales,Normal,0,60.17%,1632,92.77%,26400,24,Vulpix,Normal,0,
4101,Darumaka,Normal,554,♂,601,96,11,15,14,88.9,15.0,15.0,Tackle,Flame Charge,,"2021-11-15 08:12","2021-11-15 08:11",11/15/2021,37.54kg,0.58m,0,0,0,1900,91.87%,334,96.41%,358400,268,Darumaka,Normal,0,88.30%,480,97.75%,81900,124,Darmanitan,Normal,0,,,,,,,,,
4102,Cubone,,104,♀,697,94,15,12,5,71.1,25.0,25.0,Mud-Slap,Return,,"2021-11-14 12:45","2021-11-14 12:45",11/14/2021,6.25kg,0.4m,0,2,0,4000,13.38%,3548,92.77%,35100,79,Marowak,Normal,2,87.57%,510,92.96%,399600,255,Marowak,Normal,2,,,,,,,,,
4103,Cubone,,104,♀,215,52,14,10,3,60.0,8.0,8.0,Mud-Slap,Frustration,,"2021-11-14 12:45","2021-11-14 12:44",11/14/2021,6.25kg,0.4m,0,1,0,961,13.38%,3548,92.77%,38100,82,Marowak,Normal,2,87.57%,510,92.96%,402600,258,Marowak,Normal,2,41.93%,2379,91.49%,4322,58,Marowak,Normal,1,
4104,Bagon,,371,♀,477,73,11,13,15,86.7,15.0,15.0,Ember,Crunch,,"2021-11-14 11:07","2021-08-29 14:37",8/12/2021,41.13kg,0.62m,0,0,0,1900,84.86%,621,96.56%,64400,83,Shelgon,,0,64.35%,1461,96.34%,41900,164,Salamence,Normal,0,75.87%,989,94.32%,1900,2,Bagon,,0,
4105,Smeargle,,235,♂,14,24,4,10,3,37.8,2.0,2.0,Astonish,Ice Beam,,"2021-11-14 11:01","2021-11-14 11:01",10/24/2021,43.07kg,1.04m,0,0,0,200,29.01%,2908,70.29%,519600,302,Smeargle,,0,29.01%,2908,70.29%,519600,302,Smeargle,,0,29.01%,2908,70.29%,519600,302,Smeargle,,0,
4106,Spearow,,21,♂,498,84,10,15,12,82.2,23.0,23.0,Quick Attack,Drill Peck,,"2021-11-14 11:01","2021-10-24 17:46",10/24/2021,2.84kg,0.33m,0,0,0,3500,76.53%,962,95.98%,30000,76,Fearow,,0,97.78%,92,96.15%,458000,282,Fearow,,0,84.62%,631,94.58%,0,0,Spearow,,0,
4107,Pumpkaboo,Large,710,♀,530,82,8,15,10,73.3,16.0,16.0,,,,"2021-11-14 10:59","2021-11-14 10:59",10/24/2021,,,0,0,0,1900,53.72%,1896,94.90%,25600,73,Gourgeist,Large,0,67.30%,1340,96.77%,306600,314,Gourgeist,Large,0,,,,,,,,,
4108,Frillish,,592,♀,695,96,13,10,15,84.4,20.0,20.0,Hex,Ice Beam,,"2021-11-14 10:59","2021-10-25 21:12",,31.64kg,1.16m,0,0,0,2500,63.98%,1476,95.69%,17000,66,Jellicent,,0,85.96%,576,96.99%,389000,298,Jellicent,,0,,,,,,,,,
4109,Pumpkaboo,Small,710,♂,327,56,10,1,1,26.7,11.0,11.0,Razor Leaf,Shadow Sneak,,"2021-11-14 10:59","2021-11-14 10:59",10/25/2021,5.81kg,0.38m,0,0,0,1300,7.45%,3791,92.07%,68000,267,Gourgeist,Small,0,10.35%,3672,85.19%,508000,484,Gourgeist,Small,0,7.67%,3782,89.11%,17300,22,Pumpkaboo,Small,0,
4110,Pumpkaboo,Small,710,♂,863,94,11,2,7,44.4,28.0,28.0,Razor Leaf,Foul Play,,"2021-11-14 10:58","2021-11-14 10:58",10/25/2021,3.8kg,0.37m,0,0,0,4500,38.49%,2520,82.82%,419000,198,Pumpkaboo,Small,0,43.17%,2328,89.55%,419000,398,Gourgeist,Small,0,,,,,,,,,
4111,Panpour,,515,♂,448,85,5,7,9,46.7,19.0,19.0,Scratch,,,"2021-11-14 10:58","2021-10-28 16:29",10/28/2021,14.36kg,0.66m,0,0,0,2500,42.88%,2340,94.50%,29000,76,Simipour,,0,44.18%,2287,93.14%,480000,302,Simipour,,0,71.92%,1151,93.80%,10000,8,Panpour,,0,
4112,Gastly,,92,♂,512,58,12,15,12,86.7,15.0,15.0,Lick,Night Shade,,"2021-11-14 10:58","2021-11-14 10:58",10/29/2021,0.11kg,1.37m,0,0,0,1900,80.51%,799,96.40%,14200,139,Gengar,Normal,0,89.38%,436,97.40%,118400,231,Gengar,Normal,0,,,,,,,,,
4113,Smeargle,,235,♀,10,14,12,5,5,48.9,1.0,1.0,Astonish,Ice Beam,,"2021-11-14 10:57","2021-11-14 10:57",10/29/2021,61.87kg,1.25m,0,0,0,200,64.00%,1475,79.24%,520000,304,Smeargle,,0,64.00%,1475,79.24%,520000,304,Smeargle,,0,64.00%,1475,79.24%,520000,304,Smeargle,,0,
4114,Golett,,622,,664,99,14,13,13,88.9,20.0,20.0,Astonish,Night Shade,,"2021-11-14 10:57","2021-11-11 17:08",10/30/2021,92.82kg,0.99m,0,0,0,2500,98.83%,49,96.06%,475000,248,Golett,,0,57.56%,1739,96.30%,97000,136,Golurk,,0,,,,,,,,,
4115,Haunter,,93,♂,1144,86,15,9,14,84.4,21.0,21.0,Shadow Claw,Shadow Ball,,"2021-11-14 10:57","2021-11-14 10:57",10/30/2021,0.11kg,1.52m,0,0,0,3000,68.72%,1282,95.55%,46500,42,Haunter,,0,48.45%,2112,95.64%,92000,182,Gengar,Normal,0,,,,,,,,,
4116,Swablu,,333,♂,558,99,4,15,15,75.6,27.0,27.0,Peck,Disarming Voice,,"2021-11-14 10:56","2021-11-14 10:56",10/31/2021,1.8kg,0.51m,0,0,0,4500,95.43%,188,97.63%,9000,408,Altaria,Normal,0,85.91%,578,92.95%,428000,606,Altaria,Normal,0,,,,,,,,,
4117,Pikachu,Normal,25,♀,596,83,0,12,11,51.1,26.0,26.0,Quick Attack,Thunderbolt,,"2021-11-14 10:56","2021-11-14 10:56",10/31/2021,6.9kg,0.42m,0,0,0,4000,88.08%,489,96.49%,0,50,Raichu,Normal,0,59.76%,1649,89.19%,436000,264,Raichu,Normal,0,,,,,,,,,
4118,Ralts,,280,♀,92,37,,,,20.6,8.0,8.0,Confusion,,,"2021-11-14 10:56","2021-11-14 10:56",,9.3kg,0.48m,0,1,0,961,45.51%,215,97.61%,40330,185,Gardevoir,Normal,1,55.67%,554,97.69%,62400,173,Gardevoir,Normal,2,54.43%,495,95.35%,59532,105,Kirlia,,1,
4119,Smeargle,,235,♀,97,62,10,13,10,73.3,9.0,9.0,,,,"2021-11-14 10:56","2021-11-14 10:56",11/13/2021,56.03kg,1.21m,0,0,0,1000,87.13%,528,86.42%,512000,288,Smeargle,,0,87.13%,528,86.42%,512000,288,Smeargle,,0,87.13%,528,86.42%,512000,288,Smeargle,,0,
4120,Scraggy,,559,♀,754,90,10,14,15,86.7,20.0,20.0,Rock Smash,Acid Spray,,"2021-11-14 10:55","2021-11-13 16:51",11/13/2021,8.9kg,0.61m,0,0,0,2500,99.80%,9,99.21%,475000,248,Scraggy,,0,99.88%,6,99.56%,460000,298,Scrafty,,0,,,,,,,,,
4121,Gothorita,,575,♀,908,100,14,15,14,95.6,20.0,20.0,Confusion,Future Sight,,"2021-11-14 10:55","2021-11-14 10:55",11/13/2021,15.7kg,0.7m,0,0,0,2500,49.21%,2081,94.94%,153000,150,Gothorita,,0,63.25%,1506,95.70%,289000,348,Gothitelle,,0,,,,,,,,,
4122,Vullaby,,629,♀,533,94,15,12,11,84.4,15.0,15.0,Feint Attack,Dark Pulse,,"2021-11-13 15:30","2021-11-13 15:30",11/13/2021,9.8kg,0.52m,0,0,0,1900,9.06%,3725,91.84%,48900,95,Mandibuzz,,0,98.32%,70,97.26%,496400,318,Mandibuzz,,0,,,,,,,,,
4123,Shuppet,,353,♀,557,83,12,13,12,82.2,20.0,20.0,Feint Attack,Ominous Wind,,"2021-11-13 10:18","2021-11-13 10:18",11/2/2021,1.96kg,0.6m,0,0,0,2500,85.84%,581,96.18%,20500,69,Banette,Normal,0,96.58%,141,97.99%,445000,298,Banette,Normal,0,,,,,,,,,
4124,Roselia,,315,♀,769,78,,,,78.9,15.0,15.0,Poison Jab,Dazzling Gleam,,"2021-11-13 10:18","2021-11-13 10:18",,1.6kg,0.3m,0,0,0,1900,69.02%,405,97.43%,12000,112,Roserade,,0,69.47%,426,97.94%,101400,190,Roserade,,0,,,,,,,,,
4125,Yanma,,193,♂,518,84,,,,40.6,14.0,14.0,Wing Attack,Silver Wind,,"2021-11-13 10:18","2021-11-13 10:18",,23.37kg,1.01m,0,0,0,1600,46.38%,991,94.98%,499600,272,Yanma,,0,61.52%,166,98.24%,154600,246,Yanmega,,0,,,,,,,,,
4126,Roselia,,315,♂,672,71,,,,81.1,13.0,13.0,Razor Leaf,Petal Blizzard,,"2021-11-13 10:18","2021-11-13 10:18",,2.28kg,0.3m,0,0,0,1600,70.90%,741,96.82%,18400,120,Roserade,,0,43.88%,1728,96.50%,102800,194,Roserade,,0,,,,,,,,,
4127,Roselia,,315,♂,346,52,,,,70.6,7.0,7.0,Razor Leaf,Sludge Bomb,,"2021-11-13 10:17","2021-11-13 10:17",,1.78kg,0.28m,0,0,0,800,55.74%,239,97.84%,110200,106,Roselia,,0,48.28%,466,97.86%,125200,218,Roserade,,0,26.68%,1626,93.07%,4200,5,Roselia,,0,
4128,Roselia,,315,♀,345,51,10,10,11,68.9,7.0,7.0,Razor Leaf,Petal Blizzard,,"2021-11-13 10:17","2021-11-13 10:17",11/2/2021,2.15kg,0.33m,0,0,0,800,55.36%,1829,95.34%,110200,106,Roselia,,0,62.25%,1547,96.64%,131200,224,Roserade,,0,14.92%,3485,89.41%,4200,5,Roselia,,0,
4129,Marowak,Alola,105,♂,767,85,15,11,10,80.0,15.0,15.0,Rock Smash,Bone Club,,"2021-11-13 10:17","2021-11-13 10:17",11/2/2021,24.81kg,0.84m,0,0,0,1900,7.57%,3786,92.30%,86400,78,Marowak,Alola,0,95.41%,189,95.25%,496400,268,Marowak,Alola,0,,,,,,,,,
4130,Spinarak,,167,♀,695,97,15,15,13,95.6,30.0,30.0,Poison Sting,Cross Poison,,"2021-11-13 10:17","2021-11-13 10:17",,8.31kg,0.5m,0,0,0,5000,99.85%,7,98.23%,400000,182,Spinarak,,0,99.85%,7,98.73%,400000,232,Ariados,,0,,,,,,,,,
4131,Shieldon,,410,♂,474,68,,,,71.5,20.0,20.0,Iron Tail,Heavy Slam,,"2021-11-13 10:16","2021-11-13 10:16",,60.07kg,0.5m,0,0,0,2500,45.22%,1690,94.07%,267000,298,Bastiodon,,0,88.90%,335,94.11%,475000,298,Bastiodon,,0,47.17%,1453,93.31%,5000,4,Shieldon,,0,
4132,Magnemite,,81,,728,60,7,8,6,46.7,21.0,21.0,Spark,Magnet Bomb,,"2021-11-13 10:16","2021-11-13 10:16",11/6/2021,5.21kg,0.3m,0,0,0,3000,16.97%,3401,93.01%,9000,34,Magneton,,0,58.71%,1692,96.15%,384000,269,Magneton,,0,,,,,,,,,
4133,Bunnelby,,659,♂,308,76,14,15,12,91.1,20.0,20.0,Quick Attack,Dig,,"2021-11-13 10:16","2021-11-13 10:16",11/7/2021,3.21kg,0.36m,0,0,0,2500,50.67%,2021,93.92%,235000,298,Diggersby,,0,99.49%,22,98.10%,475000,298,Diggersby,,0,54.53%,1863,90.08%,130000,122,Bunnelby,,0,
4134,Pikachu,Normal,25,♂,387,64,12,14,13,86.7,15.0,15.0,Thunder Shock,Thunderbolt,,"2021-11-13 10:15","2021-11-08 07:18",11/8/2021,9.32kg,0.5m,0,0,0,1900,82.05%,736,96.02%,48900,95,Raichu,Normal,0,98.63%,57,97.27%,496400,318,Raichu,Normal,0,49.91%,2052,92.00%,16400,16,Pikachu,Normal,0,
4135,Vulpix,Normal,37,♀,477,76,,,,78.9,20.0,20.0,Quick Attack,Weather Ball,,"2021-11-13 10:15","2021-11-13 10:15",,8.8kg,0.57m,0,0,0,2500,38.03%,2359,94.49%,20500,69,Ninetales,Normal,0,96.74%,95,98.27%,475000,298,Ninetales,Normal,0,28.21%,2778,90.67%,2500,2,Vulpix,Normal,0,
4136,Castform,Sunny,351,♂,638,90,15,13,9,82.2,14.0,14.0,Tackle,Fire Blast,,"2021-11-13 10:15","2021-11-13 10:15",11/8/2021,0.48kg,0.24m,0,0,0,1600,23.30%,3142,93.60%,169600,164,Castform,Sunny,0,97.78%,92,95.56%,499600,272,Castform,Sunny,0,,,,,,,,,
4137,Magneton,,82,,397,47,,,,78.7,6.0,6.0,,,,"2021-11-13 10:15","2021-11-13 10:15",,75.98kg,1.2m,0,0,0,600,43.53%,1138,95.68%,49400,53,Magneton,,0,70.83%,331,97.60%,97400,196,Magnezone,,0,15.18%,2846,89.69%,1200,2,Magneton,,0,
4138,Chinchou,,170,♀,467,99,13,15,11,86.7,15.0,15.0,Bubble,Bubble Beam,,"2021-11-13 10:15","2021-11-13 10:14",11/8/2021,11.46kg,0.49m,0,0,0,1900,54.48%,1865,94.95%,56400,101,Lanturn,,0,98.93%,45,97.51%,496400,318,Lanturn,,0,62.52%,1536,93.37%,3800,4,Chinchou,,0,
4139,Slugma,,218,♂,173,45,,,,38.1,8.0,8.0,Rock Throw,Rock Slide,,"2021-11-13 10:14","2021-11-13 10:14",,33.01kg,0.77m,0,0,0,800,31.68%,422,97.24%,273600,340,Magcargo,,0,22.74%,3004,84.34%,513600,340,Magcargo,,0,42.14%,905,94.53%,6900,58,Magcargo,,0,
4140,Slugma,,218,♀,404,73,,,,74.7,17.0,17.0,Ember,Flame Burst,,"2021-11-13 10:14","2021-11-13 10:14",,19.31kg,0.57m,0,0,0,2200,47.26%,1018,96.19%,150800,192,Magcargo,,0,92.38%,280,94.12%,488800,310,Magcargo,,0,69.96%,89,97.56%,18800,16,Slugma,,0,
4141,Magnemite,,81,,564,54,12,13,13,84.4,15.0,15.0,,,,"2021-11-13 10:14","2021-11-13 10:14",11/10/2021,5.93kg,0.27m,0,0,0,1900,98.88%,47,98.53%,496400,268,Magnemite,,0,68.72%,1282,96.60%,288400,293,Magneton,,0,,,,,,,,,
4142,Meditite,,307,♂,285,60,12,13,15,88.9,15.0,15.0,Confusion,Low Sweep,,"2021-11-13 10:14","2021-11-13 10:13",11/10/2021,7.89kg,0.6m,0,0,0,1900,94.48%,227,97.29%,384400,318,Medicham,Normal,0,98.49%,63,96.62%,496400,318,Medicham,Normal,0,42.56%,2353,90.66%,60400,54,Meditite,,0,
4143,Smeargle,,235,♀,10,14,,,,51.1,1.0,1.0,Zen Headbutt,Psychic,,"2021-11-13 10:13","2021-11-13 10:13",,74.15kg,1.22m,0,0,0,200,50.83%,4,98.52%,520000,304,Smeargle,,0,50.83%,4,98.52%,520000,304,Smeargle,,0,50.83%,4,98.52%,520000,304,Smeargle,,0,
4144,Swirlix,,684,♀,201,56,,,,40.4,7.0,7.0,Tackle,Energy Ball,,"2021-11-13 10:13","2021-11-13 10:13",,3.04kg,0.31m,0,0,0,800,44.54%,545,96.70%,79200,128,Slurpuff,,0,32.26%,1852,89.15%,515200,342,Slurpuff,,0,45.51%,79,97.29%,26400,32,Swirlix,,0,
4145,Snubbull,,209,♂,240,61,4,5,8,37.8,8.0,8.0,Bite,,,"2021-11-13 10:13","2021-11-13 10:13",11/12/2021,10.6kg,0.65m,0,1,0,961,60.24%,1629,94.97%,63133,134,Granbull,,1,65.27%,1423,96.22%,497538,428,Granbull,,1,42.52%,2355,92.31%,25210,42,Snubbull,,1,
4146,Hitmonchan,,107,♂,479,53,10,1,5,35.6,8.0,8.0,Counter,Frustration,,"2021-11-13 10:13","2021-11-13 10:12",11/12/2021,63.36kg,1.56m,0,1,0,800,14.48%,3503,93.12%,79334,100,Hitmonchan,,1,51.01%,2007,93.53%,402600,213,Hitmonchan,,2,18.97%,3319,89.04%,0,0,Hitmonchan,,1,
4147,Vulpix,Normal,37,♀,363,65,14,12,10,80.0,15.0,15.0,Ember,Body Slam,,"2021-11-13 10:12","2021-11-13 10:12",11/12/2021,8.09kg,0.61m,0,0,0,1900,49.35%,2075,94.81%,41900,89,Ninetales,Normal,0,94.33%,233,97.58%,481400,318,Ninetales,Normal,0,40.07%,2455,91.25%,23900,22,Vulpix,Normal,0,
4148,Graveler,Alola,75,♂,1029,94,10,10,12,71.1,20.0,20.0,,,,"2021-11-13 10:12","2021-11-13 10:12",11/12/2021,64.4kg,0.76m,0,0,0,2500,55.92%,1806,95.21%,65000,58,Graveler,Alola,0,47.42%,2154,95.84%,91000,180,Golem,Alola,0,,,,,,,,,
4149,Geodude,Alola,74,♂,693,78,,,,70.0,20.0,20.0,Volt Switch,Rock Slide,,"2021-11-13 10:11","2021-11-13 10:11",,11.88kg,0.3m,0,0,0,2500,47.67%,1004,96.28%,65000,83,Graveler,Alola,0,39.33%,1137,96.80%,91000,205,Golem,Alola,0,,,,,,,,,
4150,Bagon,,371,♀,1005,107,13,8,14,77.8,34.0,34.0,Bite,Flamethrower,,"2021-11-13 10:11","2021-11-13 10:11",11/12/2021,44.18kg,0.69m,0,0,0,7000,91.84%,335,91.49%,352000,134,Bagon,,0,93.02%,287,94.22%,352000,159,Shelgon,,0,,,,,,,,,
4151,Spritzee,,682,♂,694,117,14,12,11,82.2,20.0,20.0,Charm,Thunderbolt,,"2021-11-13 10:10","2021-11-13 10:10",11/13/2021,0.42kg,0.19m,0,0,0,200,15.46%,3463,93.07%,14000,63,Aromatisse,,0,81.93%,741,96.56%,389000,298,Aromatisse,,0,,,,,,,,,
4152,Swirlix,,684,♀,522,90,,,,53.9,17.0,17.0,Tackle,Energy Ball,,"2021-11-13 10:10","2021-11-13 10:10",,4.33kg,0.41m,0,0,0,2200,47.26%,638,96.52%,48800,93,Slurpuff,,0,60.37%,1076,91.27%,488800,310,Slurpuff,,0,,,,,,,,,
4153,Cubone,,104,♂,723,101,15,13,15,95.6,25.0,25.0,Rock Smash,Return,,"2021-11-13 10:09","2021-11-13 10:09",11/13/2021,6.55kg,0.42m,0,2,0,4000,32.23%,2776,93.96%,26550,71,Marowak,Normal,2,99.83%,8,99.00%,399600,255,Marowak,Normal,2,,,,,,,,,
4154,Cubone,,104,♂,372,72,15,11,14,88.9,13.0,13.0,Rock Smash,,,"2021-11-13 10:09","2021-11-13 10:09",11/13/2021,6.55kg,0.42m,0,1,0,1921,32.23%,2776,93.96%,29550,74,Marowak,Normal,2,99.83%,8,99.00%,402600,258,Marowak,Normal,2,10.18%,3679,89.16%,16804,24,Cubone,,1,
4155,Swirlix,,684,♂,659,102,15,11,13,86.7,20.0,20.0,Tackle,Energy Ball,,"2021-11-11 17:16","2021-09-28 17:59",9/22/2021,2.3kg,0.37m,0,0,0,2500,23.83%,3120,93.38%,24000,72,Slurpuff,,0,98.49%,63,97.19%,475000,298,Slurpuff,,0,,,,,,,,,
4156,Spritzee,,682,♂,214,64,9,4,0,28.9,7.0,7.0,Charge Beam,,,"2021-11-11 17:16","2021-11-11 17:16",11/10/2021,0.36kg,0.18m,0,0,0,800,16.39%,3425,93.14%,67700,119,Aromatisse,,0,14.68%,3495,89.76%,515200,342,Aromatisse,,0,12.48%,3585,88.71%,1600,52,Aromatisse,,0,
4157,Houndour,,228,♂,857,92,15,13,10,84.4,25.0,25.0,Feint Attack,Flamethrower,,"2021-11-11 17:15","2021-10-23 10:08",10/22/2021,11.85kg,0.62m,0,0,0,4000,96.65%,138,93.88%,444000,220,Houndour,,0,45.01%,2253,95.79%,147000,204,Houndoom,Normal,0,,,,,,,,,
4158,Cyndaquil,,155,♂,406,66,13,15,10,84.4,15.0,15.0,Tackle,Swift,,"2021-11-11 17:14","2021-11-11 17:09",10/31/2021,8.28kg,0.52m,0,0,0,1900,78.39%,886,96.11%,14200,139,Typhlosion,Normal,0,51.31%,1995,95.92%,112400,225,Typhlosion,Normal,0,74.19%,1058,93.93%,14200,14,Cyndaquil,,0,
4159,Jellicent,,593,♂,1314,143,14,11,15,88.9,20.0,20.0,Bubble,Shadow Ball,,"2021-11-11 17:13","2021-11-11 17:13",9/11/2021,126.9kg,2.21m,0,0,0,2500,30.89%,2831,94.03%,14000,13,Jellicent,,0,85.91%,578,96.99%,376000,248,Jellicent,,0,,,,,,,,,
4160,Frillish,,592,♂,703,96,14,11,15,88.9,20.0,20.0,Bubble,Ominous Wind,,"2021-11-11 17:13","2021-09-12 13:12",9/11/2021,31.02kg,1.21m,0,0,0,2500,30.89%,2831,94.03%,14000,63,Jellicent,,0,85.91%,578,96.99%,376000,298,Jellicent,,0,,,,,,,,,
4161,Prinplup,,394,♂,906,102,14,12,14,88.9,19.0,19.0,Bubble,Hydro Pump,,"2021-11-11 17:12","2021-08-29 13:30",11/12/2020,18.78kg,0.74m,0,0,0,2500,36.29%,2610,94.22%,108000,96,Prinplup,,0,45.30%,2241,95.81%,90000,178,Empoleon,,0,,,,,,,,,
4162,Lampent,,608,♀,943,100,10,14,14,84.4,20.0,20.0,Ember,Flame Burst,,"2021-11-09 12:58","2021-11-09 12:58",9/10/2021,12.93kg,0.64m,0,0,0,2500,85.86%,580,97.32%,116000,106,Lampent,,0,65.98%,1394,96.09%,47000,142,Chandelure,,0,,,,,,,,,
4163,Litwick,,607,♀,551,90,12,11,15,84.4,20.0,20.0,Ember,Flame Charge,,"2021-11-09 12:58","2021-09-17 13:23",9/16/2021,3.55kg,0.29m,0,0,0,2500,65.54%,1412,96.11%,116000,131,Lampent,,0,66.50%,1373,96.11%,47000,167,Chandelure,,0,,,,,,,,,
4164,Poochyena,,261,♀,472,82,13,15,13,91.1,25.0,25.0,Snarl,Return,,"2021-11-08 07:16","2021-11-08 07:15",11/8/2021,15.63kg,0.57m,0,2,0,4000,55.56%,1821,95.51%,18450,63,Mightyena,,2,99.44%,24,97.66%,399600,255,Mightyena,,2,74.19%,1058,93.68%,10800,10,Poochyena,,2,
4165,Poochyena,,261,♀,144,45,11,14,11,80.0,8.0,8.0,Snarl,,,"2021-11-08 07:15","2021-11-08 07:15",11/8/2021,15.63kg,0.57m,0,1,0,961,56.17%,1796,95.53%,113534,182,Mightyena,,1,99.44%,24,97.66%,400600,256,Mightyena,,2,74.19%,1058,93.68%,11800,11,Poochyena,,2,
4166,Sunflora,,192,♂,653,86,13,10,14,82.2,11.0,11.0,Bullet Seed,Leaf Storm,,"2021-11-02 15:24","2021-11-02 15:24",8/8/2021,8.95kg,0.85m,0,0,0,1300,48.08%,2127,94.69%,64000,64,Sunflora,,0,95.14%,200,95.12%,508000,284,Sunflora,,0,,,,,,,,,
4167,Cubone,,104,♂,288,67,,,,34.3,12.0,12.0,Rock Smash,Bulldoze,,"2021-11-02 14:48","2021-11-02 14:48",,3.64kg,0.31m,0,0,0,1300,81.91%,82,98.44%,175400,222,Marowak,Normal,0,17.73%,3021,85.01%,505400,330,Marowak,Normal,0,77.61%,356,96.59%,32900,34,Cubone,,0,
4168,Houndour,,228,♀,253,51,13,3,10,57.8,8.0,8.0,Ember,,,"2021-11-02 14:47","2021-11-02 14:47",10/25/2021,12.18kg,0.68m,0,1,0,961,20.66%,3250,93.53%,52330,122,Houndoom,Normal,1,20.81%,3244,94.81%,159600,230,Houndoom,Normal,2,30.31%,2855,91.45%,22930,39,Houndour,,1,
4169,Houndour,,228,♀,851,96,1,13,11,55.6,27.0,27.0,Feint Attack,Crunch,,"2021-11-02 14:46","2021-11-02 14:46",11/2/2021,11.49kg,0.61m,0,0,0,4500,71.94%,1150,86.76%,428000,206,Houndour,,0,96.46%,146,98.52%,209000,256,Houndoom,Normal,0,,,,,,,,,
4170,Wurmple,,265,♀,96,46,,,,48.2,7.0,7.0,,,,"2021-11-02 14:45","2021-11-02 14:45",,3.5kg,0.29m,0,0,0,800,37.96%,301,97.73%,193200,256,Beautifly,,0,45.76%,1014,89.74%,515200,354,Beautifly,,0,49.09%,359,94.30%,416200,304,Silcoon,,0,
4171,Murkrow,,198,♂,695,88,14,13,11,84.4,16.0,16.0,Peck,Drill Peck,,"2021-11-02 14:45","2021-11-02 14:44",9/3/2021,2.6kg,0.55m,0,0,0,1900,63.47%,1497,95.49%,222600,234,Murkrow,,0,48.11%,2126,95.70%,162600,256,Honchkrow,,0,,,,,,,,,
4172,Murkrow,,198,♀,20,15,,,,62.6,1.0,1.0,,,,"2021-11-02 14:44","2021-11-02 14:44",,2.98kg,0.59m,0,0,0,200,56.08%,1,100%,370000,304,Murkrow,,0,54.67%,1,100%,270000,404,Honchkrow,,0,59.13%,1,100%,4800,112,Honchkrow,,0,
4173,Murkrow,,198,♂,448,69,10,10,2,48.9,11.0,11.0,Peck,Dark Pulse,,"2021-11-02 14:44","2021-11-02 14:44",10/29/2021,2.47kg,0.53m,0,0,0,1300,43.74%,2305,94.46%,346000,284,Murkrow,,0,45.69%,2225,95.60%,238000,354,Honchkrow,,0,26.54%,3009,91.23%,2600,4,Murkrow,,0,
4174,Murkrow,,198,♀,1033,103,15,15,3,73.3,24.0,24.0,Peck,Drill Peck,,"2021-11-02 14:44","2021-11-02 14:44",,2.75kg,0.56m,0,0,0,3500,36.53%,2600,94.07%,191000,211,Murkrow,,0,35.36%,2648,95.19%,129000,228,Honchkrow,,0,,,,,,,,,
4175,Murkrow,,198,♀,1199,119,4,14,11,64.4,29.0,29.0,Feint Attack,Drill Peck,,"2021-11-02 14:44","2021-11-02 14:44",,2.04kg,0.51m,0,0,0,5000,94.41%,230,97.83%,213000,190,Murkrow,,0,92.36%,314,97.91%,122000,236,Honchkrow,,0,,,,,,,,,
4176,Yamask,Normal,562,♂,687,89,,,,39.4,29.0,29.0,Zen Headbutt,Ominous Wind,,"2021-11-01 17:19","2021-11-01 17:18",,1.47kg,0.53m,0,0,0,5000,29.04%,2450,81.70%,410000,190,Yamask,Normal,0,30.66%,2378,90.30%,410000,240,Cofagrigus,,0,,,,,,,,,
